PLAYER_ID,PLAYER_NAME,TEAM,POSITION,ROLE_NAME,MIN,PTS,eFG%,TS%,TOV%,ORB%,FTr,USG%,AST%,STL%,BLK%,2PT%,3PT%,FT%,DRB%,3PAr
2571881,M. Jiménez González,INSOLAC CB ALCALÁ CAJA87 2010,SF,Stretch Big,10.9,2.5,78.6,78.6,50.0,3.6,0.0,11.8,26.5,0.0,0.0,50.0,100.0,0.0,23.9,31.4
2571882,A. Garcia Cano,REAL MADRID ´A´,PG,Rolling Big,23.7,1.5,37.5,37.5,41.6,2.3,0.0,5.7,22.8,3.0,0.0,0.0,50.0,0.0,0.0,50.0
2572474,F. Bermudez Garcia,INSOLAC CB ALCALÁ CAJA87 2010,SF,Rolling Big,4.9,1.0,43.4,43.4,0.0,8.1,0.0,4.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2573616,G. Gil Vargas,INSOLAC CB ALCALÁ CAJA87 2010,SG,Lead Guard,29.9,25.0,37.9,42.3,3.5,4.1,31.6,41.3,20.3,3.7,0.0,44.1,20.0,68.8,8.7,30.8
2573753,J. Romero Madroñal,INSOLAC CB ALCALÁ CAJA87 2010,,Rolling Big,24.5,3.5,15.2,15.2,24.9,1.7,0.0,21.6,4.8,0.0,0.0,25.0,9.1,0.0,4.7,57.7
2576534,M. Morillo Quiles,EBG MÁLAGA´10,SF,Rolling Big,21.8,4.5,40.3,35.4,15.8,3.8,18.7,16.2,7.6,3.4,0.0,42.9,20.0,0.0,6.9,41.5
2580299,D. Sosa Martin,GRAN CANARIA,PG,Rolling Big,9.4,1.0,23.5,23.5,88.2,13.9,0.0,8.6,20.7,5.4,0.0,100.0,0.0,0.0,10.9,0.0
2581151,M. García Afonso,CAJASIETE FUNDACIÓN CB CANARIAS,,Shooter Specialist,7.1,2.0,100.0,88.6,41.8,0.0,37.3,13.3,20.8,3.2,0.0,100.0,0.0,0.0,0.0,0.0
2582677,M. García Verdejo,EBA,,Lead Guard,27.1,8.5,38.3,37.9,28.8,10.0,14.7,23.8,6.7,3.3,0.0,53.3,0.0,33.3,16.4,28.3
2584852,R. Mohamed Mehamed,LA SALLE,PG,Offensive Engine,4.8,2.0,62.9,62.9,13.9,18.8,0.0,20.2,55.4,0.0,0.0,66.7,0.0,0.0,0.0,18.5
2592719,C. Lozano Daza,INSOLAC CB ALCALÁ CAJA87 2010,,Rolling Big,16.8,1.0,18.2,18.2,14.5,2.5,0.0,6.2,0.0,0.0,0.0,33.3,0.0,0.0,13.1,18.2
2597082,R. Osagie Egharevba,"BASKONIA ""A""",,Traditional Center,24.2,7.5,79.6,70.7,42.5,0.0,23.7,16.3,26.6,0.9,5.2,85.7,33.3,0.0,7.9,24.5
2608426,D. Bousquet Mayoral,ZENTRO BASKET MADRID,C,Rolling Big,9.7,0.0,0.0,0.0,38.9,5.0,61.1,8.1,20.8,0.0,0.0,0.0,0.0,0.0,5.6,30.6
2617807,N. Alija Perez,CYD-LEONESA - COL. LEONÉS A,SF,Stretch Big,23.4,10.0,63.5,69.2,12.8,4.2,28.2,14.2,16.9,2.0,2.0,55.6,50.0,100.0,14.8,28.2
2621833,G. Errasti Ugarte,"BASKONIA ""A""",PG,Rolling Big,25.1,4.5,7.9,15.0,31.6,3.6,31.8,34.6,21.6,2.7,0.0,11.8,0.0,62.5,5.6,31.8
2621840,E. Sardui Arrieta,FUNDACION BILBAO BASKET FUNDAZIOA,SF,Rolling Big,8.8,2.0,30.6,31.5,51.4,5.6,40.8,12.3,0.0,0.0,0.0,0.0,50.0,50.0,22.7,40.8
2621842,G. De Las Heras Pérez,FUNDACION BILBAO BASKET FUNDAZIOA,SF,Lead Guard,11.1,2.0,31.1,31.1,0.0,4.2,0.0,11.9,19.7,5.9,0.0,50.0,0.0,0.0,4.4,42.2
2625424,G. Lopez Salas,GAZTE BERRIAK,SG,Rolling Big,18.1,3.5,19.6,22.4,5.6,4.2,23.5,15.4,14.7,1.4,2.2,16.7,20.0,66.7,4.8,41.9
2635772,P. Alonso Marín,BALIDEA OBRADOIRO,SG,Lead Guard,15.5,6.5,46.4,46.0,6.1,0.0,49.8,19.0,8.6,6.0,0.0,57.1,20.0,40.0,18.6,39.4
2640328,I. Amescua Plaza,"BASKONIA ""A""",SF,3&D Wing,10.2,1.0,44.9,44.9,0.0,0.0,0.0,2.2,9.2,0.0,0.0,100.0,0.0,0.0,4.2,0.0
2640329,O. Marin San Jose,"BASKONIA ""A""",C,Rolling Big,7.8,0.5,0.0,30.4,53.2,6.8,0.0,10.0,0.0,3.0,0.0,0.0,0.0,25.0,0.0,0.0
2640331,I. Sanchez Lopez,"BASKONIA ""A""",C,Rolling Big,7.2,0.0,0.0,0.0,45.7,5.2,0.0,7.8,34.3,0.0,0.0,0.0,0.0,0.0,37.8,0.0
2641591,O. Sanogo,ZENTRO BASKET MADRID,C,Traditional Center,18.9,9.0,51.9,54.1,13.4,32.6,56.1,22.5,7.4,0.0,0.0,50.0,0.0,50.0,36.6,0.0
2643254,T. Garma,REAL MADRID ´A´,SG,Lead Guard,20.1,22.0,57.5,58.1,9.8,11.7,21.8,40.9,14.6,7.2,3.7,73.9,16.7,50.0,17.6,34.1
2650140,A. Morón Gutiérrez,FUNDACION BILBAO BASKET FUNDAZIOA,,Lead Guard,27.5,14.5,41.3,43.4,22.2,8.6,14.4,30.5,20.5,3.1,1.4,48.1,0.0,60.0,16.2,15.4
2650141,I. Garay Pantoja,FUNDACION BILBAO BASKET FUNDAZIOA,PG,Offensive Engine,25.9,6.0,44.8,43.7,35.4,1.9,16.0,15.1,28.3,0.9,0.0,50.0,30.0,50.0,23.1,83.3
2650142,I. Urquijo Villaran,FUNDACION BILBAO BASKET FUNDAZIOA,SG,Lead Guard,19.0,5.0,19.9,27.2,21.4,2.5,33.2,23.2,0.0,4.6,0.0,30.0,0.0,66.7,10.4,36.5
2653673,C. Ternero Martin,UNICAJA,SF,Shooter Specialist,18.2,7.0,88.6,90.0,0.0,5.5,20.8,9.4,3.2,0.0,1.5,66.7,60.0,50.0,6.8,60.4
2658498,J. Rodríguez Martínez,INSOLAC CB ALCALÁ CAJA87 2010,C,Traditional Center,23.0,5.0,33.3,53.7,25.7,5.4,108.7,10.8,0.0,0.0,0.0,33.3,0.0,100.0,22.3,0.0
2659612,E. Destom Alger,BARÇA,,Offensive Engine,18.4,5.5,16.7,23.2,11.6,19.7,15.2,25.9,18.0,1.4,0.0,36.4,0.0,100.0,8.6,48.6
2659906,L. Cerezo Moreno,SPB PREVENNOVA,,Traditional Center,6.9,2.0,49.3,76.3,42.2,0.0,101.4,14.4,0.0,0.0,0.0,100.0,0.0,100.0,8.8,50.7
2661721,J. Perez Perez,EDM-AZUL-TVGA,PG,Rolling Big,13.6,1.0,7.8,7.8,45.8,6.5,0.0,12.8,0.0,1.8,0.0,33.3,0.0,0.0,9.2,31.0
2661726,M. Gomez Gonzalez,EDM-AZUL-TVGA,SG,Rolling Big,22.0,6.5,21.2,24.3,22.0,4.0,20.5,30.8,18.7,2.0,0.0,26.3,0.0,60.0,18.7,18.2
2663738,G. Muñoz Angulo,VALENCIA BASKET,SF,Shooter Specialist,8.5,2.5,80.3,80.3,26.2,7.2,0.0,8.7,0.0,0.0,0.0,50.0,100.0,0.0,9.4,39.3
2675757,J. Triguero Umbert,UNIÓ CONSELLOSETA BLAU A LA LUNA,C,Traditional Center,21.5,17.5,61.2,65.3,12.6,18.6,39.6,25.7,0.0,0.0,5.0,66.7,0.0,77.8,33.0,0.0
2689716,S. Jonusas,GRAN CANARIA,PG,Lead Guard,7.7,3.5,34.4,60.9,10.8,0.0,108.2,17.5,7.0,6.5,0.0,0.0,33.3,100.0,12.2,77.1
2694162,P. Iyen,"BASKONIA ""A""",C,Rolling Big,13.7,0.0,0.0,0.0,39.6,6.5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0
2696920,S. N´Diaye,CASADEMONT ZARAGOZA A,C,Traditional Center,23.1,13.5,63.3,64.9,12.5,18.8,83.4,20.6,2.9,2.9,2.0,62.5,0.0,63.6,18.1,0.0
2704549,K. Soumalia Salif,CASADEMONT ZARAGOZA A,C,Stretch Big,31.2,33.0,59.8,63.3,3.7,11.3,79.0,34.0,0.0,1.4,2.9,59.5,50.0,63.3,27.7,6.2
2715347,J. Romero Herrero,GB PERFORMANCE RADO PAKOLO,PG,Lead Guard,24.3,12.0,39.8,42.7,15.7,3.6,56.8,27.8,43.8,2.8,0.0,57.1,11.1,50.0,9.4,38.1
2734668,S. Nagórski,BARÇA,,3&D Wing,16.6,8.5,54.2,55.5,15.4,2.4,22.8,21.8,5.2,0.0,0.0,60.0,30.0,66.7,20.9,65.7
2735787,B. Wronski,ZENTRO BASKET MADRID,SG,High Volume Scorer,20.4,15.5,61.1,67.6,11.8,2.4,64.0,26.5,4.5,1.2,0.0,33.3,50.0,81.8,12.7,66.7
2737395,A. Cantos Alfaro,GB PERFORMANCE RADO PAKOLO,,Rolling Big,16.1,0.0,0.0,0.0,28.9,5.9,0.0,12.9,0.0,2.8,0.0,0.0,0.0,0.0,7.7,64.9
2737570,N. Zhekel,"BASKONIA ""A""",PG,Offensive Engine,19.9,15.0,33.8,48.8,9.9,9.3,84.7,29.8,32.3,2.3,0.0,35.3,50.0,66.7,9.1,37.3
2739845,R. Robinson,REAL MADRID ´A´,,Shooter Specialist,14.7,9.0,62.3,64.2,21.9,7.7,12.3,21.0,37.2,3.1,5.0,83.3,33.3,100.0,8.8,50.0
2740573,C. Gaye,BARÇA,C,Stretch Big,13.1,10.0,57.0,61.1,11.3,13.2,104.6,25.7,6.8,0.0,0.0,55.6,50.0,63.6,43.2,18.6
2740852,C. Traore,CANTERBURY SCHOOL,C,Traditional Center,27.6,20.0,55.9,54.8,16.5,17.9,43.0,32.8,4.0,0.0,6.7,58.6,0.0,50.0,18.7,7.8
2744278,I. Feith Uresandi,FUNDACION BILBAO BASKET FUNDAZIOA,SF,Traditional Center,10.6,1.5,47.2,37.6,0.0,0.0,94.3,4.8,0.0,4.0,0.0,100.0,0.0,25.0,0.0,0.0
2744279,A. Iglesias Galan,FUNDACION BILBAO BASKET FUNDAZIOA,C,High Volume Scorer,22.6,12.5,65.1,65.6,27.6,14.8,33.7,21.9,9.2,1.9,0.0,61.5,50.0,60.0,4.3,18.6
2744280,M. Ochoa Lopez,FUNDACION BILBAO BASKET FUNDAZIOA,C,Rolling Big,4.3,1.0,21.3,21.3,25.6,11.3,0.0,20.9,0.0,0.0,0.0,50.0,0.0,0.0,45.7,21.3
2744281,U. Unzueta Muñoz,FUNDACION BILBAO BASKET FUNDAZIOA,SF,Rolling Big,17.2,5.5,22.1,22.1,0.0,2.8,0.0,13.8,4.6,1.3,0.0,44.4,25.0,0.0,11.4,16.1
2746364,M. Zuza Zuza,UNICAJA,PG,Rolling Big,15.4,0.0,0.0,0.0,12.5,0.0,21.4,6.9,0.0,5.6,0.0,0.0,0.0,0.0,2.5,78.6
2764645,I. Traore,CBI ELCHE X AITYSA INGENIERIA,C,Traditional Center,25.9,13.0,47.8,45.3,33.3,14.7,29.5,28.1,36.4,4.3,8.4,60.0,0.0,28.6,43.8,9.3
2770289,I. Embwo Kasol,CAJASIETE FUNDACIÓN CB CANARIAS,C,Traditional Center,25.6,7.0,45.2,46.5,29.9,19.8,23.0,17.9,6.7,3.5,3.7,40.0,0.0,40.0,20.6,4.6
2781419,H. Irisarri Zurbano,GAZTE BERRIAK,C,Rolling Big,6.8,0.0,0.0,0.0,54.1,0.0,0.0,12.4,10.4,0.0,0.0,0.0,0.0,0.0,0.0,45.9
2782644,N. Martínez Sevilla,EBA,SF,Rolling Big,17.9,4.5,27.4,27.4,31.0,0.0,0.0,15.0,6.8,1.3,0.0,50.0,25.0,0.0,5.8,43.9
2784409,D. Diop,ZENTRO BASKET MADRID,C,Traditional Center,17.6,13.5,59.5,63.1,17.6,24.8,56.9,29.0,23.7,1.4,11.3,64.7,0.0,62.5,55.2,0.0
2788821,D. Mangana Mbumba,BALIDEA OBRADOIRO,C,Traditional Center,16.4,3.5,50.0,50.9,18.8,3.6,43.6,10.5,9.0,0.0,8.0,50.0,0.0,50.0,16.2,0.0
2790694,M. Cisse,GRAN CANARIA,C,Traditional Center,13.9,14.0,63.5,69.6,22.1,48.1,80.5,35.9,0.0,3.6,10.7,62.5,0.0,80.0,16.6,0.0
2790898,M. Vera Terradas,FUNDACION BILBAO BASKET FUNDAZIOA,,High Volume Scorer,7.4,4.0,62.7,69.8,16.8,0.0,32.9,20.5,0.0,0.0,0.0,0.0,66.7,100.0,13.2,58.2
2791515,V. Oliveira Leite,BALIDEA OBRADOIRO,SF,Shooter Specialist,19.2,8.0,64.9,64.9,6.2,9.2,0.0,13.0,3.0,0.0,0.0,83.3,33.3,0.0,10.7,50.7
2794652,I. Kamate,BARÇA,C,Traditional Center,18.1,8.0,35.1,36.1,31.9,14.1,49.1,27.6,4.1,2.7,0.0,42.9,0.0,50.0,40.8,8.8
2801197,I. Nuevo Esquivel,FUNDACION BILBAO BASKET FUNDAZIOA,SF,Lead Guard,21.1,6.5,50.0,50.0,7.1,6.6,0.0,12.5,13.6,5.2,0.0,50.0,33.3,0.0,14.0,70.1
2802884,M. Gomez Herrera,UNICAJA,SG,High Volume Scorer,29.8,26.0,64.4,68.4,20.8,3.3,20.0,31.0,18.3,2.9,0.9,65.2,41.7,100.0,19.3,34.2
2814722,C. Millan Sandoval,ZENTRO BASKET MADRID,SG,Lead Guard,20.8,4.5,27.4,35.8,19.2,2.8,26.4,15.5,6.1,6.9,2.5,0.0,20.0,100.0,11.1,91.2
2815089,D. Previti,VALENCIA BASKET,,Lead Guard,14.6,11.5,82.2,73.9,14.4,8.3,64.3,20.7,16.6,5.9,0.0,88.9,50.0,50.0,25.5,14.3
2815332,S. Coulibaly,REAL MADRID ´A´,C,Traditional Center,19.2,15.5,73.8,72.0,4.0,17.6,31.4,22.6,7.2,1.1,0.0,73.7,0.0,50.0,22.2,0.0
2815521,D. Kona,GRAN CANARIA,C,Traditional Center,16.6,9.0,48.1,43.5,18.6,22.2,22.0,31.4,10.9,5.7,8.9,47.4,0.0,0.0,42.0,0.0
2815792,D. Kudela,JOVENTUT BADALONA A,SF,Lead Guard,24.7,7.0,39.2,39.2,0.0,0.0,0.0,13.3,28.2,4.1,0.0,50.0,22.2,0.0,13.1,52.4
2817092,A. Sembene,GRAN CANARIA,C,Traditional Center,22.6,16.5,70.4,65.8,22.4,24.6,31.5,27.1,6.1,4.3,2.3,80.0,0.0,16.7,15.5,5.9
2817296,D. Giuliani,"BASKONIA ""A""",SG,3&D Wing,23.8,15.0,42.6,41.8,16.3,1.6,30.6,37.1,0.0,0.9,0.0,60.0,17.6,33.3,13.5,52.0
2818150,P. Vukic,VALENCIA BASKET,C,Rolling Big,7.7,0.0,0.0,0.0,75.2,7.9,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
2818916,F. Muñoz Garcia,C.B. CLAVIJO A CADETE,SG,Traditional Center,21.9,7.5,57.4,50.5,27.5,6.7,30.7,18.8,19.3,2.8,3.7,75.0,20.0,0.0,8.1,39.3
2819114,M. Mohammed Nurudeen,GRAN CANARIA,C,Traditional Center,14.2,8.5,49.0,47.4,10.7,9.1,23.7,31.2,6.7,0.0,7.0,50.0,0.0,25.0,30.0,5.1
2823302,E. Busilo,CBI ELCHE X AITYSA INGENIERIA,C,Rolling Big,13.1,0.0,0.0,0.0,38.2,0.0,0.0,13.5,13.6,1.7,0.0,0.0,0.0,0.0,3.5,54.3
2823658,R. Dalla Corte Vieira,"MOVISTAR ESTUDIANTES ""A""",SF,Shooter Specialist,19.5,12.5,90.1,90.9,5.5,6.1,65.2,15.1,2.9,4.9,0.0,100.0,50.0,83.3,11.2,39.6
2827887,O. Chwieros,CBI ELCHE X AITYSA INGENIERIA,PG,Offensive Engine,29.8,10.5,45.9,47.9,14.0,3.4,20.4,16.5,23.3,3.0,0.0,37.5,33.3,60.0,6.3,62.8
2830322,D. Gomez Garcia,EBA,,Rolling Big,11.2,1.5,17.6,18.4,0.0,7.4,52.9,7.8,6.9,0.0,0.0,33.3,0.0,33.3,18.4,0.0
2832423,Y. Hamza Jubran,TLSI GODELLA,,Shooter Specialist,23.6,10.5,70.3,68.0,10.3,10.0,7.0,14.4,21.1,2.8,1.7,66.7,50.0,0.0,29.0,39.6
2834334,P. Jelenc,VALENCIA BASKET,,Stretch Big,18.2,12.0,53.0,52.1,16.9,6.7,30.3,26.3,8.4,1.2,2.8,54.5,37.5,50.0,18.3,43.6
2834622,F. Samake,CBI ELCHE X AITYSA INGENIERIA,SG,Lead Guard,17.6,9.0,37.8,41.9,15.4,8.0,19.8,28.6,0.0,5.1,2.1,37.5,25.0,75.0,8.0,20.7
2842768,A. Maiga,CAJASIETE FUNDACIÓN CB CANARIAS,C,Rolling Big,12.6,5.5,29.5,31.1,20.1,14.0,26.4,29.3,0.0,0.0,0.0,35.7,0.0,33.3,11.4,0.0
2843465,E. Szewczyk,VALENCIA BASKET,C,Traditional Center,17.9,10.0,71.6,71.0,20.7,10.2,18.2,19.3,15.5,3.7,4.9,75.0,0.0,50.0,18.5,4.5
2843849,K. Samake,CANTERBURY SCHOOL,C,Traditional Center,27.4,20.5,73.2,71.9,26.0,32.8,82.3,28.3,11.2,0.9,5.1,72.7,0.0,60.0,26.1,0.0
2843850,M. Keita,CANTERBURY SCHOOL,C,Traditional Center,10.1,3.0,65.8,52.5,48.0,7.6,131.7,11.7,14.2,2.4,4.6,100.0,0.0,50.0,17.2,0.0
2848693,D. Rodrigues Padovani,SPB PREVENNOVA,SG,Lead Guard,23.1,15.0,35.6,38.9,12.1,9.0,20.8,35.3,9.2,2.9,0.0,50.0,0.0,66.7,8.3,23.8
2858487,C. Gueye,ZENTRO BASKET MADRID,C,Traditional Center,3.4,2.5,72.1,63.1,15.3,62.6,88.2,30.1,0.0,7.4,0.0,66.7,0.0,50.0,39.9,0.0
2864129,S. Abdelkerim,REAL MADRID ´A´,C,Traditional Center,13.4,6.5,64.7,70.4,24.8,29.7,47.1,19.7,3.6,0.0,0.0,55.6,0.0,75.0,40.1,0.0
2867522,D. Kabamba Kabamba,CAJASIETE FUNDACIÓN CB CANARIAS,,Rolling Big,17.6,4.0,39.7,37.9,29.5,0.0,20.5,18.2,7.6,2.7,2.7,40.0,0.0,0.0,20.4,0.0
2869341,A. Morankic,"BASKONIA ""A""",,Rolling Big,20.2,1.5,0.0,9.0,20.7,12.3,29.1,25.4,23.4,0.0,3.2,0.0,0.0,75.0,23.3,42.7
